	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
319	abui-362_toturn-1	abui	362_toturn	h a l i k d a	abui1241	abz	1588.0	TURN	362_toturn-7	
320	abui-363_tovomit-1	abui	363_tovomit	i u	abui1241	abz	1278.0	VOMIT	363_tovomit-6	
321	abui-364_towakesoup-1	abui	364_towakesoup	n a n + h a r u d a	abui1241	abz	3174.0	WAKE UP (SOMEONE)	364_towakesoup-5	
323	abui-366_towalk-1	abui	366_towalk	l a k	abui1241	abz	1443.0	WALK	366_towalk-0	
324	abui-366_towalk-1	abui	366_towalk	l a k	abui1241	abz	1443.0	WALK	366_towalk-1	
326	abui-367_towash-1	abui	367_towash	l u o k	abui1241	abz	1453.0	WASH	367_towash-7	
327	abui-368_tomorrow-1	abui	368_tomorrow	a ʔ k u n	abui1241	abz	1329.0	TOMORROW	368_tomorrow-8	
328	abui-369_tongue-1	abui	369_tongue	t a l e i f i	abui1241	abz	1205.0	TONGUE	369_tongue-0	
329	abui-36_bow-1	abui	36_bow	p e t i	abui1241	abz	994.0	BOW	36_bow-5	
332	abui-371_tree-1	abui	371_tree	ʔ b a t a	abui1241	abz	906.0	TREE	371_tree-0	
333	abui-372_turtle-1	abui	372_turtle	j o u k o	abui1241	abz	895.0	TORTOISE	372_turtle-0	
337	abui-376_two-1	abui	376_two	a j o k u	abui1241	abz	1498.0	TWO	376_two-0	
339	abui-378_vagina-1	abui	378_vagina	o j	abui1241	abz	1836.0	VAGINA	378_vagina-0	
340	abui-379_village-1	abui	379_village	a f ɛ ŋ	abui1241	abz	930.0	VILLAGE	379_village-2	
341	abui-37_branch-1	abui	37_branch	ʔ b a t a + t a k a w a k	abui1241	abz	1531.0	BRANCH	37_branch-4	
342	abui-380_wait-1	abui	380_wait	h e r e	abui1241	abz	1590.0	WAIT (FOR)	380_wait-6	
344	abui-381_waterfresh-1	abui	381_waterfresh	j e	abui1241	abz	948.0	WATER	381_waterfresh-0	
345	abui-382_wave-1	abui	382_wave	f ɔ	abui1241	abz	978.0	WAVE	382_wave-0	
346	abui-383_wet-1	abui	383_wet	dʒ o k a	abui1241	abz	1726.0	WET	383_wet-7	
347	abui-384_whale-1	abui	384_whale	k a s u w a i	abui1241	abz	957.0	WHALE	384_whale-7	
348	abui-385_white-1	abui	385_white	k u l i	abui1241	abz	1335.0	WHITE	385_white-4	
349	abui-386_wide-1	abui	386_wide	t i l e s i ŋ	abui1241	abz	1243.0	WIDE	386_wide-7	
351	abui-388_wind-1	abui	388_wind	t i m o i	abui1241	abz	960.0	WIND	388_wind-8	
352	abui-388_wind-1	abui	388_wind	t i m o i	abui1241	abz	960.0	WIND	388_wind-8	
353	abui-389_wing-1	abui	389_wing	h a ʔ b a k a i	abui1241	abz	1257.0	WING	389_wing-7	
354	abui-38_breadfruit-1	abui	38_breadfruit	s o ŋ	abui1241	abz	2371.0	BREADFRUIT	38_breadfruit-7	
355	abui-390_wipe-1	abui	390_wipe	w e l u u k	abui1241	abz	1454.0	WIPE	390_wipe-6	
356	abui-391_woman-1	abui	391_woman	m a dʒ u o	abui1241	abz	962.0	WOMAN	391_woman-8	
357	abui-392_word-1	abui	392_word	t a ŋ a	abui1241	abz	1599.0	WORD	392_word-6	
358	abui-393_wrong-1	abui	393_wrong	h a s a l a	abui1241	abz	1390.0	WRONG	393_wrong-7	
359	abui-394_yawn-1	abui	394_yawn	a h a u	abui1241	abz	1028.0	YAWN	394_yawn-0	
360	abui-395_yellow-1	abui	395_yellow	a d e ʔ s a n i	abui1241	abz	1424.0	YELLOW	395_yellow-1	
361	abui-396_yesterday-1	abui	396_yesterday	t u w o l a	abui1241	abz	1174.0	YESTERDAY	396_yesterday-4	
362	abui-397_youngpeople-1	abui	397_youngpeople	a b e t i	abui1241	abz	1207.0	YOUNG	397_youngpeople-7	
363	abui-398_youngersibling-1	abui	398_youngersibling	h e n a h a	abui1241	abz	427.0	YOUNGER SIBLING	398_youngersibling-8	
365	abui-39_breast-1	abui	39_breast	t a r a i h i a ŋ	abui1241	abz	1402.0	BREAST	39_breast-4	
367	abui-40_brideprice-1	abui	40_brideprice	h e b e l	abui1241	abz	3024.0	BRIDE PRICE	40_brideprice-4	
370	abui-43_burnshine-1	abui	43_burnshine	h i e d e	abui1241	abz	2102.0	BURN	43_burnshine-0	
371	abui-44_butterfly-1	abui	44_butterfly	k u p a k	abui1241	abz	1791.0	BUTTERFLY	44_butterfly-7	
373	abui-46_callout-1	abui	46_callout	i r	abui1241	abz	nan	nan	46_callout-7	
374	abui-47_canoe-1	abui	47_canoe	p e l a ŋ	abui1241	abz	1970.0	CANOE	47_canoe-3	
375	abui-48_cassava-1	abui	48_cassava	b a t a k o	abui1241	abz	925.0	CASSAVA	48_cassava-7	
376	abui-49_chaseawayexpel-1	abui	49_chaseawayexpel	h e t e i	abui1241	abz	30.0	DISPEL	49_chaseawayexpel-0	
379	abui-50_chew-1	abui	50_chew	t a k e	abui1241	abz	321.0	CHEW	50_chew-7	
381	abui-52_chicken-1	abui	52_chicken	r u o	abui1241	abz	1318.0	CHICKEN	52_chicken-5	
382	abui-53_child-1	abui	53_child	m o k u	abui1241	abz	2099.0	CHILD	53_child-1	
384	abui-54_chin-1	abui	54_chin	t a w a + b a k	abui1241	abz	1510.0	CHIN	54_chin-0	
385	abui-55_choose-1	abui	55_choose	a h i a	abui1241	abz	1750.0	CHOOSE	55_choose-7	
386	abui-56_civetcat-1	abui	56_civetcat	a j o	abui1241	abz	3018.0	NATIVE CAT	56_civetcat-0	
388	abui-58_clean-1	abui	58_clean	s a n i	abui1241	abz	704.0	CLEAN	58_clean-8	
389	abui-59_climb-1	abui	59_climb	m i r a	abui1241	abz	1102.0	CLIMB	59_climb-0	
391	abui-60_cloud-1	abui	60_cloud	t a b o	abui1241	abz	1489.0	CLOUD	60_cloud-8	
392	abui-61_coconut-1	abui	61_coconut	ʔ w a t a	abui1241	abz	970.0	COCONUT	61_coconut-0	
393	abui-62_cold-1	abui	62_cold	p a l a t a	abui1241	abz	1287.0	COLD	62_cold-5	
394	abui-63_coldinfluenza-1	abui	63_coldinfluenza	p a s i ŋ	abui1241	abz	102.0	COMMON COLD (DISEASE)	63_coldinfluenza-7	
398	abui-67_cookedrice-1	abui	67_cookedrice	a dʒ a k + m aː	abui1241	abz	1191.0	COOKED RICE	67_cookedrice-0	
399	abui-68_coralrock-1	abui	68_coralrock	v iː + k a r a f i	abui1241	abz	3179.0	CORAL ROCK	68_coralrock-5	
401	abui-6_angry-1	abui	6_angry	t e e b a	abui1241	abz	1826.0	ANGRY	6_angry-7	
402	abui-70_correct-1	abui	70_correct	r o f i	abui1241	abz	1725.0	CORRECT (RIGHT)	70_correct-5	
403	abui-71_crocodile-1	abui	71_crocodile	f a h a i	abui1241	abz	1857.0	CROCODILE	71_crocodile-0	
407	abui-76_deaf-1	abui	76_deaf	k u r i	abui1241	abz	996.0	DEAF	76_deaf-7	
410	abui-79_diggingstick-1	abui	79_diggingstick	a h a t i ŋ	abui1241	abz	339.0	DIGGING STICK	79_diggingstick-4	
412	abui-80_dirty-1	abui	80_dirty	d a k u ŋ	abui1241	abz	1230.0	DIRTY	80_dirty-7	
413	abui-81_dog-1	abui	81_dog	k a i	abui1241	abz	2009.0	DOG	81_dog-1	
415	abui-83_door-1	abui	83_door	l u ŋ	abui1241	abz	1567.0	DOOR	83_door-7	
416	abui-84_dream-1	abui	84_dream	p i e i l a	abui1241	abz	2374.0	DREAM	84_dream-4	
417	abui-85_dry-1	abui	85_dry	t a k a t a	abui1241	abz	1398.0	DRY	85_dry-0	
418	abui-86_dryinsun-1	abui	86_dryinsun	t e k	abui1241	abz	3364.0	DRY IN SUN	86_dryinsun-6	
419	abui-87_dustfineearth-1	abui	87_dustfineearth	t a b w o ŋ	abui1241	abz	2.0	DUST	87_dustfineearth-6	
420	abui-88_ear-1	abui	88_ear	t a w e i	abui1241	abz	1247.0	EAR	88_ear-0	
421	abui-89_earth-1	abui	89_earth	b u k u	abui1241	abz	626.0	LAND	89_earth-7	
422	abui-8_ant-1	abui	8_ant	f i k e i	abui1241	abz	587.0	ANT	8_ant-8	
423	abui-90_earthquake-1	abui	90_earthquake	t a i dʒ o k a	abui1241	abz	6.0	EARTHQUAKE	90_earthquake-8	
424	abui-91_earthworm-1	abui	91_earthworm	a n e i + t a k o i	abui1241	abz	2350.0	EARTHWORM	91_earthworm-7	
425	abui-92_egg-1	abui	92_egg	r u o + b i r a	abui1241	abz	744.0	EGG	92_egg-4	
427	abui-94_eleven-1	abui	94_eleven	k a r + n u k + w a l + n u k u	abui1241	abz	1706.0	ELEVEN	94_eleven-2	
428	abui-95_empty-1	abui	95_empty	t a k a	abui1241	abz	1624.0	EMPTY	95_empty-0	
429	abui-96_excrement-1	abui	96_excrement	a s i	abui1241	abz	675.0	FAECES (EXCREMENT)	96_excrement-3	
430	abui-97_eye-1	abui	97_eye	t i e ŋ + b i k a	abui1241	abz	1248.0	EYE	97_eye-3	
431	abui-98_fallfromabove-1	abui	98_fallfromabove	d i t a h a i	abui1241	abz	1280.0	FALL	98_fallfromabove-5	
433	abui-99_fallover-1	abui	99_fallover	d a k u i l a	abui1241	abz	2894.0	TUMBLE (FALL DOWN)	99_fallover-8	
434	abui-9_arm-1	abui	9_arm	t a t a ŋ	abui1241	abz	1673.0	ARM	9_arm-0	
435	adang-100_fat-1	adang	100_fat	t a m a r a	adan1251	adn	323.0	FAT (ORGANIC SUBSTANCE)	100_fat-5	
436	adang-101_father-1	adang	101_father	n i m i ŋ	adan1251	adn	1217.0	FATHER	101_father-2	
438	adang-103_feverish-1	adang	103_feverish	t a s o ʔ o	adan1251	adn	1847.0	SICK	103_feverish-5	
440	adang-106_fingernail-1	adang	106_fingernail	ʔ a t a ŋ + u h u ŋ	adan1251	adn	1258.0	FINGERNAIL	106_fingernail-1	
441	adang-107_fire-1	adang	107_fire	a w a i	adan1251	adn	221.0	FIRE	107_fire-2	
443	adang-109_fish-1	adang	109_fish	aː b	adan1251	adn	227.0	FISH	109_fish-0	
444	adang-10_arrow-1	adang	10_arrow	a b u r i g	adan1251	adn	977.0	ARROW	10_arrow-5	
446	adang-112_five-1	adang	112_five	i w ɛ h ɛ ŋ	adan1251	adn	493.0	FIVE	112_five-0	
447	adang-113_flat-1	adang	113_flat	h a l o i	adan1251	adn	1633.0	FLAT	113_flat-4	
448	adang-114_flea-1	adang	114_flea	b ɛ l + ʔ u t u	adan1251	adn	232.0	FLEA	114_flea-3	
449	adang-115_fleshmeat-1	adang	115_fleshmeat	h i r i	adan1251	adn	2615.0	FLESH OR MEAT	115_fleshmeat-5	
450	adang-116_float-1	adang	116_float	t ɛ d ɛ ʔ	adan1251	adn	1574.0	FLOAT	116_float-3	
451	adang-118_fly-1	adang	118_fly	l i l i ʔ	adan1251	adn	1441.0	FLY (MOVE THROUGH AIR)	118_fly-1	
452	adang-119_flyn-1	adang	119_flyn	l i b o ŋ	adan1251	adn	1504.0	FLY (INSECT)	119_flyn-3	
453	adang-11_ash-1	adang	11_ash	m aː l u	adan1251	adn	646.0	ASH	11_ash-4	
454	adang-120_foam-1	adang	120_foam	w a r a w a r a	adan1251	adn	1768.0	FOAM	120_foam-4	
456	adang-122_forest-1	adang	122_forest	b a n a	adan1251	adn	420.0	FOREST	122_forest-5	
457	adang-123_four-1	adang	123_four	w u t	adan1251	adn	1500.0	FOUR	123_four-0	
458	adang-124_frog-1	adang	124_frog	u p a p a ʔ	adan1251	adn	503.0	FROG	124_frog-3	
459	adang-125_fruit-1	adang	125_fruit	p i r i	adan1251	adn	1507.0	FRUIT	125_fruit-3	
460	adang-126_full-1	adang	126_full	w u t u l u	adan1251	adn	1429.0	FULL	126_full-3	
461	adang-127_garden-1	adang	127_garden	b u t u	adan1251	adn	586.0	GARDEN	127_garden-0	
463	adang-128_good-1	adang	128_good	n o ʔ o	adan1251	adn	1035.0	GOOD	128_good-4	
464	adang-129_grandchild-1	adang	129_grandchild	d a ʔ a l a	adan1251	adn	1617.0	GRANDCHILD	129_grandchild-4	
465	adang-12_askquestion-1	adang	12_askquestion	ʔ a t a n a	adan1251	adn	1309.0	ASK (INQUIRE)	12_askquestion-1	
467	adang-131_grandmother-1	adang	131_grandmother	b a p a	adan1251	adn	1496.0	GRANDMOTHER	131_grandmother-4	
468	adang-132_grassbrush-1	adang	132_grassbrush	b a n a	adan1251	adn	606.0	GRASS	132_grassbrush-4	
469	adang-133_grasshopper-1	adang	133_grasshopper	h aː n u	adan1251	adn	607.0	GRASSHOPPER	133_grasshopper-2	
471	adang-135_green-1	adang	135_green	l e u	adan1251	adn	1425.0	GREEN	135_green-5	
472	adang-136_grow-1	adang	136_grow	a b o w o ʔ	adan1251	adn	479.0	GROW	136_grow-3	
473	adang-137_gumtreeeucalyptus-1	adang	137_gumtreeeucalyptus	p u	adan1251	adn	3007.0	EUCALYPT	137_gumtreeeucalyptus-1	
474	adang-138_guts-1	adang	138_guts	a t o h i	adan1251	adn	1334.0	GUTS	138_guts-5	
475	adang-13_axe-1	adang	13_axe	b a l i ŋ b o ʔ o b o i	adan1251	adn	677.0	AXE	13_axe-5	
477	adang-141_head-1	adang	141_head	l o ŋ	adan1251	adn	1256.0	HEAD	141_head-1	
478	adang-142_headlice-1	adang	142_headlice	ʔ o n j	adan1251	adn	310.0	HEAD LOUSE	142_headlice-0	
479	adang-143_heart-1	adang	143_heart	d a m u l u	adan1251	adn	1223.0	HEART	143_heart-4	
480	adang-144_heavy-1	adang	144_heavy	t a r o w i	adan1251	adn	1210.0	HEAVY	144_heavy-3	
481	adang-144_heavy-1	adang	144_heavy	t a r o w i	adan1251	adn	1210.0	HEAVY	144_heavy-3	
483	adang-146_help-1	adang	146_help	ʔ u k a r a ŋ	adan1251	adn	1897.0	HELP	146_help-2	
485	adang-148_hitdrum-1	adang	148_hitdrum	O/ɔ d	adan1251	adn	111.0	DRUMMING	148_hitdrum-3	
486	adang-149_hole-1	adang	149_hole	b o e	adan1251	adn	1667.0	HOLE	149_hole-3	
487	adang-14_back-1	adang	14_back	ʔ h a ŋ + m a i	adan1251	adn	1291.0	BACK	14_back-5	
489	adang-151_horn-1	adang	151_horn	ʔ a m u ʔ u	adan1251	adn	1393.0	HORN (ANATOMY)	151_horn-2	
490	adang-152_hot-1	adang	152_hot	b u n i ʔ	adan1251	adn	1286.0	HOT	152_hot-5	
491	adang-153_house-1	adang	153_house	b a ŋ	adan1251	adn	1252.0	HOUSE	153_house-5	
492	adang-154_hungry-1	adang	154_hungry	m a l ɛ h i ŋ	adan1251	adn	1533.0	BE HUNGRY	154_hungry-5	
495	adang-157_itchy-1	adang	157_itchy	k a k a ʔ	adan1251	adn	149.0	ITCHY	157_itchy-2	
496	adang-158_jackfruit-1	adang	158_jackfruit	t o ŋ	adan1251	adn	2655.0	JACKFRUIT	158_jackfruit-4	
497	adang-159_knee-1	adang	159_knee	ʔ ɛ + p ɛ l i n i	adan1251	adn	1371.0	KNEE	159_knee-2	
499	adang-15_bad-1	adang	15_bad	a r i ʔ i ŋ	adan1251	adn	1292.0	BAD	15_bad-0	
501	adang-160_knife-1	adang	160_knife	d u i r	adan1251	adn	1352.0	KNIFE	160_knife-3	
502	adang-161_lake-1	adang	161_lake	O/ɔ m	adan1251	adn	624.0	LAKE	161_lake-4	
503	adang-162_landsoil-1	adang	162_landsoil	f a ʔ a i	adan1251	adn	1228.0	EARTH (SOIL)	162_landsoil-5	
504	adang-163_lazy-1	adang	163_lazy	m a r a ʔ a n	adan1251	adn	1564.0	LAZY	163_lazy-5	
506	adang-164_leaf-1	adang	164_leaf	t i + b ɛ h ɛ	adan1251	adn	628.0	LEAF	164_leaf-1	
507	adang-165_left-1	adang	165_left	f i ʔ i ŋ	adan1251	adn	244.0	LEFT	165_left-5	
508	adang-166_leg-1	adang	166_leg	n ɛ ʔ ɛ w	adan1251	adn	1297.0	LEG	166_leg-4	
509	adang-167_lietelluntruth-1	adang	167_lietelluntruth	k a l u w i	adan1251	adn	601.0	LIE (MISLEAD)	167_lietelluntruth-1	
510	adang-168_liedown-1	adang	168_liedown	m o p o	adan1251	adn	215.0	LIE DOWN	168_liedown-1	
511	adang-168_liedown-1	adang	168_liedown	m o p o	adan1251	adn	215.0	LIE DOWN	168_liedown-1	
513	adang-169_light-1	adang	169_light	f i l i ŋ	adan1251	adn	630.0	LIGHT (RADIATION)	169_light-2	
514	adang-16_bamboo-1	adang	16_bamboo	p i t u ŋ	adan1251	adn	1927.0	BAMBOO	16_bamboo-3	
515	adang-171_lime-1	adang	171_lime	aː w i	adan1251	adn	2540.0	LIME (MATERIAL)	171_lime-0	
516	adang-172_lips-1	adang	172_lips	t ɛ m + t ɛ p o r o	adan1251	adn	478.0	LIP	172_lips-5	
517	adang-173_liver-1	adang	173_liver	o m	adan1251	adn	1224.0	LIVER	173_liver-3	
519	adang-175_long-1	adang	175_long	l o w	adan1251	adn	1203.0	LONG	175_long-3	
520	adang-176_lontarpalm-1	adang	176_lontarpalm	ʔ ɛ ʔ u i	adan1251	adn	3030.0	LONTAR PALM	176_lontarpalm-4	
521	adang-177_louseeggs-1	adang	177_louseeggs	f a d i n	adan1251	adn	267.0	NIT	177_louseeggs-5	
522	adang-178_louseclothing-1	adang	178_louseclothing	n ɛ l ɛ	adan1251	adn	1392.0	LOUSE	178_louseclothing-4	
523	adang-179_lungs-1	adang	179_lungs	a l a d i ŋ	adan1251	adn	688.0	LUNG	179_lungs-4	
524	adang-17_banana-1	adang	17_banana	m o ʔ o i	adan1251	adn	868.0	BANANA	17_banana-0	
526	adang-181_man-1	adang	181_man	l o t i	adan1251	adn	1554.0	MAN	181_man-5	
527	adang-182_mango-1	adang	182_mango	b e	adan1251	adn	2398.0	MANGO	182_mango-8	
528	adang-183_marungga-1	adang	183_marungga	m o t o ŋ	adan1251	adn	3031.0	MORINGA TREE	183_marungga-4	
529	adang-184_mat-1	adang	184_mat	b a h u	adan1251	adn	195.0	MAT	184_mat-1	
531	adang-186_millet-1	adang	186_millet	t aː r i	adan1251	adn	931.0	MILLET	186_millet-2	
532	adang-187_monitorlizard-1	adang	187_monitorlizard	ʔ a l ɛ h ɛ ʔ	adan1251	adn	3017.0	MONITOR LIZARD	187_monitorlizard-1	
534	adang-189_morning-1	adang	189_morning	l a l a m i	adan1251	adn	1339.0	MORNING	189_morning-4	
536	adang-190_mosquito-1	adang	190_mosquito	ʔ i n	adan1251	adn	1509.0	MOSQUITO	190_mosquito-0	
537	adang-191_mother-1	adang	191_mother	n i w i	adan1251	adn	1216.0	MOTHER	191_mother-3	
538	adang-193_mountain-1	adang	193_mountain	b I/ɪ n i	adan1251	adn	639.0	MOUNTAIN	193_mountain-5	
539	adang-194_mouth-1	adang	194_mouth	ʔ a t a	adan1251	adn	674.0	MOUTH	194_mouth-4	
540	adang-195_mud-1	adang	195_mud	p a r a h	adan1251	adn	640.0	MUD	195_mud-3	
541	adang-196_name-1	adang	196_name	ʔ a n i ŋ	adan1251	adn	1405.0	NAME	196_name-1	
542	adang-197_narrow-1	adang	197_narrow	k a p u h	adan1251	adn	1267.0	NARROW	197_narrow-5	
543	adang-198_navel-1	adang	198_navel	ʔ a p o j ʔ ɛ ŋ	adan1251	adn	1838.0	NAVEL	198_navel-4	
544	adang-199_neck-1	adang	199_neck	d o l o	adan1251	adn	1333.0	NECK	199_neck-5	
545	adang-19_barnstoragehouse-1	adang	19_barnstoragehouse	ɛ s ɛ l ɛ	adan1251	adn	3025.0	BARN OR SHED	19_barnstoragehouse-5	
547	adang-201_newhouse-1	adang	201_newhouse	h a b a r a ʔ	adan1251	adn	1231.0	NEW	201_newhouse-1	
548	adang-202_night-1	adang	202_night	d i l + ʔ u ʔ u	adan1251	adn	1233.0	NIGHT	202_night-3	
550	adang-204_nose-1	adang	204_nose	a i m b u i	adan1251	adn	1221.0	NOSE	204_nose-5	
551	adang-205_oldpeople-1	adang	205_oldpeople	t u m a ʔ a	adan1251	adn	2112.0	OLD (AGED)	205_oldpeople-3	
552	adang-206_oldwoman-1	adang	206_oldwoman	t u m a ʔ a	adan1251	adn	907.0	OLD WOMAN	206_oldwoman-5	
553	adang-207_oldworn-1	adang	207_oldworn	ʔ ɛ m ɛ	adan1251	adn	1229.0	OLD	207_oldworn-5	
554	adang-208_oldersibling-1	adang	208_oldersibling	n o ʔ u d i ŋ + ʔ o b o	adan1251	adn	405.0	OLDER SIBLING	208_oldersibling-5	
555	adang-209_one-1	adang	209_one	n u	adan1251	adn	1493.0	ONE	209_one-0	
557	adang-211_onehundredthousand-1	adang	211_onehundredthousand	r i b + r a t n u	adan1251	adn	nan	nan	211_onehundredthousand-3	
558	adang-212_oven-1	adang	212_oven	h ɛ ʔ ɛ w u i	adan1251	adn	1143.0	OVEN	212_oven-3	
560	adang-213_papaya-1	adang	213_papaya	k a h a t ɛ l ɛ	adan1251	adn	2445.0	PAPAYA	213_papaya-4	
561	adang-215_person-1	adang	215_person	n aː m i	adan1251	adn	683.0	PERSON	215_person-2	
562	adang-216_pig-1	adang	216_pig	b i	adan1251	adn	1337.0	PIG	216_pig-0	
563	adang-217_rain-1	adang	217_rain	n u i	adan1251	adn	658.0	RAIN (PRECIPITATION)	217_rain-2	
564	adang-218_rainbow-1	adang	218_rainbow	h a ʔ a b o ʔ o	adan1251	adn	1733.0	RAINBOW	218_rainbow-5	
565	adang-21_bean-1	adang	21_bean	ʔ u t u ŋ	adan1251	adn	832.0	BEAN	21_bean-5	
566	adang-220_rat-1	adang	220_rat	d uː l	adan1251	adn	1490.0	RAT	220_rat-1	
567	adang-221_rattan-1	adang	221_rattan	l ɛ ʔ	adan1251	adn	2497.0	RATTAN	221_rattan-0	
568	adang-222_red-1	adang	222_red	t ɛ n ɛ	adan1251	adn	156.0	RED	222_red-2	
569	adang-223_rib-1	adang	223_rib	a b ɛ t i	adan1251	adn	801.0	RIB	223_rib-4	
572	adang-226_right-1	adang	226_right	t n e	adan1251	adn	1019.0	RIGHT	226_right-3	
573	adang-227_ringworm-1	adang	227_ringworm	o t	adan1251	adn	3171.0	RINGWORM	227_ringworm-1	
574	adang-228_ripe-1	adang	228_ripe	t ɛ n ɛ	adan1251	adn	178.0	RIPE	228_ripe-2	
575	adang-229_river-1	adang	229_river	m O/ɔ l	adan1251	adn	666.0	RIVER	229_river-4	
576	adang-230_roadpath-1	adang	230_roadpath	s e ʔ b u r	adan1251	adn	2457.0	PATH OR ROAD	230_roadpath-0	
577	adang-231_roofthatch-1	adang	231_roofthatch	m I/ɪ n + m e n	adan1251	adn	2100.0	THATCH OR ROOF	231_roofthatch-0	
578	adang-232_root-1	adang	232_root	a l i ʔ i ŋ	adan1251	adn	670.0	ROOT	232_root-0	
579	adang-233_rope-1	adang	233_rope	h i w a ŋ	adan1251	adn	1218.0	ROPE	233_rope-5	
580	adang-234_rotten-1	adang	234_rotten	b o n i	adan1251	adn	1728.0	ROTTEN	234_rotten-4	
581	adang-235_rough-1	adang	235_rough	p a l u h u	adan1251	adn	1923.0	ROUGH	235_rough-5	
582	adang-236_rub-1	adang	236_rub	l u h u ʔ	adan1251	adn	1449.0	RUB	236_rub-4	
583	adang-237_run-1	adang	237_run	t ɛ ʔ ɛ ŋ	adan1251	adn	1519.0	RUN	237_run-3	
585	adang-23_betelnutareca-1	adang	23_betelnutareca	b uː	adan1251	adn	217.0	BETELNUT	23_betelnutareca-0	
586	adang-241_sand-1	adang	241_sand	f ɛ tʃ ɛ ʔ	adan1251	adn	671.0	SAND	241_sand-3	
588	adang-243_scared-1	adang	243_scared	b a r u tʃ	adan1251	adn	3033.0	SCARED	243_scared-5	
589	adang-244_scorpion-1	adang	244_scorpion	p a j	adan1251	adn	1538.0	SCORPION	244_scorpion-0	
590	adang-245_scratch-1	adang	245_scratch	t u ʔ u ʔ	adan1251	adn	1436.0	SCRATCH	245_scratch-3	
591	adang-246_seasaltwater-1	adang	246_seasaltwater	t a ŋ	adan1251	adn	1474.0	SEA	246_seasaltwater-1	
592	adang-247_searchhuntfor-1	adang	247_searchhuntfor	l aː p	adan1251	adn	1468.0	LOOK FOR	247_searchhuntfor-0	
593	adang-248_seed-1	adang	248_seed	a w a i	adan1251	adn	714.0	SEED	248_seed-4	
594	adang-24_betelvine-1	adang	24_betelvine	m e tʃ e	adan1251	adn	177.0	BETEL PEPPER VINE	24_betelvine-0	
597	adang-252_shark-1	adang	252_shark	t a b ɛ i	adan1251	adn	1110.0	SHARK	252_shark-2	
598	adang-253_sharp-1	adang	253_sharp	h u d i ŋ	adan1251	adn	1396.0	SHARP	253_sharp-1	
599	adang-254_shine-1	adang	254_shine	t u b	adan1251	adn	708.0	SHINE	254_shine-3	
600	adang-257_short-1	adang	257_short	t o ʔ o ŋ	adan1251	adn	1645.0	SHORT	257_short-0	
601	adang-258_shoulder-1	adang	258_shoulder	ʔ a b ɛ l i	adan1251	adn	1482.0	SHOULDER	258_shoulder-5	
602	adang-259_shyashamed-1	adang	259_shyashamed	m a l a ʔ	adan1251	adn	3805.0	SHY OR ASHAMED	259_shyashamed-5	
603	adang-25_big-1	adang	25_big	m aː t i	adan1251	adn	1202.0	BIG	25_big-4	
604	adang-260_sickpainful-1	adang	260_sickpainful	m o d i ʔ	adan1251	adn	2103.0	PAINFUL OR SICK	260_sickpainful-4	
605	adang-261_sit-1	adang	261_sit	m i h i ʔ	adan1251	adn	1416.0	SIT	261_sit-0	
606	adang-262_six-1	adang	262_six	t aː l a ŋ	adan1251	adn	1703.0	SIX	262_six-0	
608	adang-264_sky-1	adang	264_sky	l aː b	adan1251	adn	1732.0	SKY	264_sky-3	
609	adang-266_small-1	adang	266_small	k a ʔ a i	adan1251	adn	1246.0	SMALL	266_small-1	
610	adang-267_smoke-1	adang	267_smoke	a w a i + b a n o ʔ o	adan1251	adn	778.0	SMOKE (EXHAUST)	267_smoke-0	
611	adang-268_smooth-1	adang	268_smooth	d u l u ʔ	adan1251	adn	1234.0	SMOOTH	268_smooth-2	
612	adang-269_snake-1	adang	269_snake	m o n	adan1251	adn	730.0	SNAKE	269_snake-2	
613	adang-26_bird-1	adang	26_bird	h i u + w a l ɛ w ɛ ŋ	adan1251	adn	937.0	BIRD	26_bird-4	
614	adang-270_sorewound-1	adang	270_sorewound	b a m e d	adan1251	adn	1109.0	WOUND	270_sorewound-2	
615	adang-272_spear-1	adang	272_spear	b o k o	adan1251	adn	945.0	SPEAR	272_spear-5	
616	adang-273_spider-1	adang	273_spider	ʔ a l ɛ ŋ	adan1251	adn	843.0	SPIDER	273_spider-2	
617	adang-274_squatcrouch-1	adang	274_squatcrouch	l i ʔ i ʔ	adan1251	adn	296.0	CROUCH	274_squatcrouch-4	
619	adang-275_squeeze-1	adang	275_squeeze	ʔ a m a t a ŋ	adan1251	adn	1414.0	SQUEEZE	275_squeeze-4	
620	adang-276_stab-1	adang	276_stab	t ɛ ʔ ɛ	adan1251	adn	1434.0	STAB	276_stab-1	
621	adang-277_stand-1	adang	277_stand	t o h O/ɔ	adan1251	adn	1442.0	STAND	277_stand-0	
622	adang-278_star-1	adang	278_star	iː b	adan1251	adn	1430.0	STAR	278_star-0	
623	adang-27_bite-1	adang	27_bite	ʔ i h i	adan1251	adn	1403.0	BITE	27_bite-0	
625	adang-281_stickpole-1	adang	281_stickpole	d o p o ŋ	adan1251	adn	1295.0	STICK	281_stickpole-4	
626	adang-282_stomach-1	adang	282_stomach	a t u ʔ u	adan1251	adn	819.0	STOMACH	282_stomach-1	
627	adang-283_stone-1	adang	283_stone	f u i	adan1251	adn	857.0	STONE	283_stone-0	
